Variable,Value
makam,nihavent
form,sarki
usul,sofyan
title,uc_yil
composer,muhlis_sabahaddin
filename,nihavent--sarki--sofyan--uc_yil--muhlis_sabahaddin.txt
note_count,352
unique_note_count,19
minimum_koma53,0
maximum_koma53,380
mean_koma53,328.1619318181818
median_koma53,331.0
std_koma53,26.369701700387466
koma53_range,380
total_unit_duration,40.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.11434659090909091
median_unit_duration,0.0625
std_unit_duration,0.08291647388044573
most_common_note,D5
most_common_note_count,55
