Variable,Value
makam,karcigar
form,kocekce
usul,oynak
title,bulbul_olsam
composer,
filename,karcigar--kocekce--oynak--bulbul_olsam--.txt
note_count,776
unique_note_count,18
minimum_koma53,-1
maximum_koma53,371
mean_koma53,306.3208762886598
median_koma53,318.0
std_koma53,72.19490735148285
koma53_range,372
total_unit_duration,81.125
minimum_unit_duration,0.03125
maximum_unit_duration,0.75
mean_unit_duration,0.10454252577319588
median_unit_duration,0.0625
std_unit_duration,0.07907906663980671
most_common_note,D5
most_common_note_count,143
