Variable,Value
makam,segah
form,sarki
usul,ciftesofyan
title,sema-i_maksudu
composer,dellalzade_haci_ismail_efendi
filename,segah--sarki--ciftesofyan--sema-i_maksudu--dellalzade_haci_ismail_efendi.txt
note_count,290
unique_note_count,19
minimum_koma53,-1
maximum_koma53,380
mean_koma53,316.2758620689655
median_koma53,327.0
std_koma53,73.52804542341065
koma53_range,381
total_unit_duration,41.375
minimum_unit_duration,0.0625
maximum_unit_duration,0.25
mean_unit_duration,0.14267241379310344
median_unit_duration,0.125
std_unit_duration,0.05287140432726868
most_common_note,D5
most_common_note_count,61
