Variable,Value
makam,mahur
form,turku
usul,sofyan
title,su_dere
composer,
filename,mahur--turku--sofyan--su_dere--.txt
note_count,371
unique_note_count,11
minimum_koma53,-1
maximum_koma53,358
mean_koma53,319.8167115902965
median_koma53,327.0
std_koma53,40.87566964120093
koma53_range,359
total_unit_duration,48.25
minimum_unit_duration,0.0625
maximum_unit_duration,2.0
mean_unit_duration,0.13005390835579514
median_unit_duration,0.0625
std_unit_duration,0.15962814831565098
most_common_note,D5
most_common_note_count,70
