Variable,Value
makam,mahur
form,sarki
usul,aksak
title,sevda_seline
composer,neveser_kokdes
filename,mahur--sarki--aksak--sevda_seline--neveser_kokdes.txt
note_count,410
unique_note_count,22
minimum_koma53,-1
maximum_koma53,380
mean_koma53,314.7682926829268
median_koma53,327.0
std_koma53,78.17901512164822
koma53_range,381
total_unit_duration,63.625
minimum_unit_duration,0.0625
maximum_unit_duration,1.0
mean_unit_duration,0.1551829268292683
median_unit_duration,0.125
std_unit_duration,0.1565593053421362
most_common_note,G5
most_common_note_count,55
