Variable,Value
makam,ussak
form,sarki
usul,curcuna
title,gordumse_seni
composer,fehmi_tokay
filename,ussak--sarki--curcuna--gordumse_seni--fehmi_tokay.txt
note_count,231
unique_note_count,10
minimum_koma53,-1
maximum_koma53,358
mean_koma53,309.17316017316017
median_koma53,318.0
std_koma53,57.08342764125357
koma53_range,359
total_unit_duration,24.75
minimum_unit_duration,0.03125
maximum_unit_duration,0.3125
mean_unit_duration,0.10714285714285714
median_unit_duration,0.0625
std_unit_duration,0.06537450343029585
most_common_note,A4
most_common_note_count,48
