Variable,Value
makam,gerdaniye
form,turku
usul,sofyan
title,evlerinin_onu
composer,urfa
filename,gerdaniye--turku--sofyan--evlerinin_onu--urfa.txt
note_count,537
unique_note_count,8
minimum_koma53,-1
maximum_koma53,349
mean_koma53,307.5046554934823
median_koma53,318.0
std_koma53,72.03168662151177
koma53_range,350
total_unit_duration,52.25
minimum_unit_duration,0.03125
maximum_unit_duration,0.25
mean_unit_duration,0.0972998137802607
median_unit_duration,0.0625
std_unit_duration,0.04988893410601107
most_common_note,C5
most_common_note_count,134
