Variable,Value
makam,acemasiran
form,sarki
usul,agiraksak
title,mahveder_her
composer,neyzen_riza_bey
filename,acemasiran--sarki--agiraksak--mahveder_her--neyzen_riza_bey.txt
note_count,357
unique_note_count,21
minimum_koma53,-1
maximum_koma53,371
mean_koma53,312.2633053221289
median_koma53,324.0
std_koma53,64.32666041079666
koma53_range,372
total_unit_duration,44.875
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.12570028011204482
median_unit_duration,0.125
std_unit_duration,0.07610005773568441
most_common_note,C5
most_common_note_count,47
