Variable,Value
makam,buselik
form,sarki
usul,yuruksemai
title,her_an
composer,durri_turan
filename,buselik--sarki--yuruksemai--her_an--durri_turan.txt
note_count,388
unique_note_count,15
minimum_koma53,-1
maximum_koma53,371
mean_koma53,300.2757731958763
median_koma53,318.0
std_koma53,80.61590260383244
koma53_range,372
total_unit_duration,54.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.375
mean_unit_duration,0.13981958762886598
median_unit_duration,0.125
std_unit_duration,0.07975515456654116
most_common_note,B4
most_common_note_count,74
