Variable,Value
makam,hicaz
form,sarki
usul,duyek
title,yesil_gozlerinden
composer,umit_mutlu
filename,hicaz--sarki--duyek--yesil_gozlerinden--umit_mutlu.txt
note_count,516
unique_note_count,10
minimum_koma53,-1
maximum_koma53,358
mean_koma53,308.0813953488372
median_koma53,321.0
std_koma53,69.53262252311808
koma53_range,359
total_unit_duration,80.125
minimum_unit_duration,0.0625
maximum_unit_duration,1.0
mean_unit_duration,0.15528100775193798
median_unit_duration,0.125
std_unit_duration,0.1283198692427545
most_common_note,D5
most_common_note_count,100
