Variable,Value
makam,ferahfeza
form,sarki
usul,yuruksemai_ii
title,dinlendi_basim
composer,lemi_atli
filename,ferahfeza--sarki--yuruksemai_ii--dinlendi_basim--lemi_atli.txt
note_count,875
unique_note_count,17
minimum_koma53,-1
maximum_koma53,358
mean_koma53,301.6982857142857
median_koma53,305.0
std_koma53,36.669317439126885
koma53_range,359
total_unit_duration,107.375
minimum_unit_duration,0.0625
maximum_unit_duration,0.75
mean_unit_duration,0.12271428571428572
median_unit_duration,0.0625
std_unit_duration,0.11303643309828995
most_common_note,A4
most_common_note_count,136
