Variable,Value
makam,ferahnak
form,sazsemaisi
usul,aksaksemai
title,
composer,leon_hanciyan
filename,ferahnak--sazsemaisi--aksaksemai----leon_hanciyan.txt
note_count,429
unique_note_count,24
minimum_koma53,-1
maximum_koma53,380
mean_koma53,305.9020979020979
median_koma53,322.0
std_koma53,73.15384965869937
koma53_range,381
total_unit_duration,81.625
minimum_unit_duration,0.0625
maximum_unit_duration,0.75
mean_unit_duration,0.19026806526806528
median_unit_duration,0.125
std_unit_duration,0.16269304976060578
most_common_note,D5
most_common_note_count,51
