Variable,Value
makam,mahur
form,fantezi
usul,semai
title,gelin_gibi
composer,necdet_tokatlioglu
filename,mahur--fantezi--semai--gelin_gibi--necdet_tokatlioglu.txt
note_count,413
unique_note_count,14
minimum_koma53,-1
maximum_koma53,371
mean_koma53,315.2881355932203
median_koma53,327.0
std_koma53,56.05182916791341
koma53_range,372
total_unit_duration,132.25
minimum_unit_duration,0.125
maximum_unit_duration,0.75
mean_unit_duration,0.3202179176755448
median_unit_duration,0.25
std_unit_duration,0.1885765559266792
most_common_note,D5
most_common_note_count,76
