Variable,Value
makam,hisar
form,kupe
usul,duyek
title,mahitab
composer,ahmet_avni_konuk
filename,hisar--kupe--duyek--mahitab--ahmet_avni_konuk.txt
note_count,78
unique_note_count,12
minimum_koma53,-1
maximum_koma53,371
mean_koma53,318.85897435897436
median_koma53,331.0
std_koma53,66.4806825490018
koma53_range,372
total_unit_duration,16.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.20512820512820512
median_unit_duration,0.1875
std_unit_duration,0.10607435629910304
most_common_note,E5
most_common_note_count,15
