Variable,Value
makam,rehavi
form,sarki
usul,sofyan
title,mevsim-i_gul
composer,muallim_ismail_hakki_bey
filename,rehavi--sarki--sofyan--mevsim-i_gul--muallim_ismail_hakki_bey.txt
note_count,368
unique_note_count,15
minimum_koma53,-1
maximum_koma53,349
mean_koma53,311.1032608695652
median_koma53,312.0
std_koma53,33.629900900379766
koma53_range,350
total_unit_duration,40.25
minimum_unit_duration,0.03125
maximum_unit_duration,0.25
mean_unit_duration,0.109375
median_unit_duration,0.078125
std_unit_duration,0.06241479205308604
most_common_note,G4
most_common_note_count,57
