Variable,Value
makam,gerdaniye
form,turku
usul,aksak
title,salina_salina
composer,denizli
filename,gerdaniye--turku--aksak--salina_salina--denizli.txt
note_count,459
unique_note_count,9
minimum_koma53,-1
maximum_koma53,358
mean_koma53,290.63616557734207
median_koma53,318.0
std_koma53,97.22943917370736
koma53_range,359
total_unit_duration,81.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.75
mean_unit_duration,0.17674291938997821
median_unit_duration,0.125
std_unit_duration,0.12867824591009103
most_common_note,C5
most_common_note_count,84
