Variable,Value
makam,eski_sipihr
form,pesrev
usul,muhammes
title,
composer,dilhayat_kalfa
filename,eski_sipihr--pesrev--muhammes----dilhayat_kalfa.txt
note_count,157
unique_note_count,16
minimum_koma53,-1
maximum_koma53,371
mean_koma53,321.9808917197452
median_koma53,336.0
std_koma53,61.78617712575463
koma53_range,372
total_unit_duration,24.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.15286624203821655
median_unit_duration,0.125
std_unit_duration,0.06765403559716203
most_common_note,E5
most_common_note_count,21
