Variable,Value
makam,huzzam
form,sarki
usul,sofyan
title,bin_huzun
composer,sadettin_kaynak
filename,huzzam--sarki--sofyan--bin_huzun--sadettin_kaynak.txt
note_count,509
unique_note_count,16
minimum_koma53,-1
maximum_koma53,371
mean_koma53,317.29469548133596
median_koma53,327.0
std_koma53,67.49554951320981
koma53_range,372
total_unit_duration,65.25
minimum_unit_duration,0.03125
maximum_unit_duration,0.375
mean_unit_duration,0.12819253438113948
median_unit_duration,0.125
std_unit_duration,0.0863941609515193
most_common_note,D5
most_common_note_count,108
