Variable,Value
makam,tahir
form,tesbih
usul,sofyan
title,allahumme
composer,ali_ufki
filename,tahir--tesbih--sofyan--allahumme--ali_ufki.txt
note_count,310
unique_note_count,14
minimum_koma53,-1
maximum_koma53,389
mean_koma53,331.69032258064516
median_koma53,336.0
std_koma53,52.20157194150587
koma53_range,390
total_unit_duration,36.25
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.11693548387096774
median_unit_duration,0.0625
std_unit_duration,0.08420148838473843
most_common_note,A5
most_common_note_count,40
