Variable,Value
makam,saba
form,ornek_oz
usul,sofyan
title,1
composer,ruhi_ayangil
filename,saba--ornek_oz--sofyan--1--ruhi_ayangil.txt
note_count,40
unique_note_count,8
minimum_koma53,296
maximum_koma53,349
mean_koma53,317.825
median_koma53,315.5
std_koma53,11.73180533465572
koma53_range,53
total_unit_duration,4.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.375
mean_unit_duration,0.1
median_unit_duration,0.0625
std_unit_duration,0.08105869984469787
most_common_note,B4b1
most_common_note_count,12
