Variable,Value
makam,hicaz_humayun
form,turku
usul,aksak
title,estergon_kalasi
composer,
filename,hicaz_humayun--turku--aksak--estergon_kalasi--.txt
note_count,465
unique_note_count,11
minimum_koma53,-1
maximum_koma53,358
mean_koma53,297.71827956989245
median_koma53,322.0
std_koma53,89.72433950986776
koma53_range,359
total_unit_duration,57.5
minimum_unit_duration,0.03125
maximum_unit_duration,1.5
mean_unit_duration,0.12365591397849462
median_unit_duration,0.0625
std_unit_duration,0.14179603849486563
most_common_note,A4
most_common_note_count,72
