Variable,Value
makam,sultaniyegah
form,sarki
usul,senginsemai
title,al_sazini
composer,bimen_sen
filename,sultaniyegah--sarki--senginsemai--al_sazini--bimen_sen.txt
note_count,487
unique_note_count,18
minimum_koma53,0
maximum_koma53,371
mean_koma53,317.69404517453796
median_koma53,322.0
std_koma53,28.29268735703148
koma53_range,371
total_unit_duration,60.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.12371663244353183
median_unit_duration,0.08333333333333333
std_unit_duration,0.09806436390973183
most_common_note,D5
most_common_note_count,70
