Variable,Value
makam,nihavent
form,azeriturku
usul,semai
title,bir_kara_gozluye
composer,arif_sami_toker
filename,nihavent--azeriturku--semai--bir_kara_gozluye--arif_sami_toker.txt
note_count,323
unique_note_count,12
minimum_koma53,0
maximum_koma53,358
mean_koma53,314.8111455108359
median_koma53,318.0
std_koma53,22.605685529285488
koma53_range,358
total_unit_duration,108.25
minimum_unit_duration,0.125
maximum_unit_duration,1.5
mean_unit_duration,0.3351393188854489
median_unit_duration,0.25
std_unit_duration,0.23376588019030825
most_common_note,D5
most_common_note_count,62
