Variable,Value
makam,huseyni
form,turku
usul,aksak
title,yanik_omer
composer,sadettin_kaynak
filename,huseyni--turku--aksak--yanik_omer--sadettin_kaynak.txt
note_count,443
unique_note_count,15
minimum_koma53,-1
maximum_koma53,380
mean_koma53,300.98645598194133
median_koma53,336.0
std_koma53,101.80526525351782
koma53_range,381
total_unit_duration,68.375
minimum_unit_duration,0.0625
maximum_unit_duration,1.0
mean_unit_duration,0.15434537246049662
median_unit_duration,0.125
std_unit_duration,0.14083580229535186
most_common_note,G5
most_common_note_count,78
