Variable,Value
makam,hicaz_uzzal
form,sarki
usul,curcuna
title,sislendi_hava
composer,rifat_bey
filename,hicaz_uzzal--sarki--curcuna--sislendi_hava--rifat_bey.txt
note_count,325
unique_note_count,13
minimum_koma53,-1
maximum_koma53,371
mean_koma53,316.64307692307693
median_koma53,336.0
std_koma53,80.73269024660296
koma53_range,372
total_unit_duration,60.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.625
mean_unit_duration,0.185
median_unit_duration,0.125
std_unit_duration,0.10905652487258133
most_common_note,E5
most_common_note_count,53
