Variable,Value
makam,hicaz
form,sarki
usul,curcuna
title,severim_her
composer,lemi_atli
filename,hicaz--sarki--curcuna--severim_her--lemi_atli.txt
note_count,314
unique_note_count,15
minimum_koma53,-1
maximum_koma53,367
mean_koma53,325.5859872611465
median_koma53,327.0
std_koma53,41.048563864623574
koma53_range,368
total_unit_duration,59.5
minimum_unit_duration,0.0625
maximum_unit_duration,1.25
mean_unit_duration,0.18949044585987262
median_unit_duration,0.125
std_unit_duration,0.1521260159277771
most_common_note,D5
most_common_note_count,55
