Variable,Value
makam,hicaz
form,kupe
usul,duyek
title,gerci-2
composer,ahmet_avni_konuk
filename,hicaz--kupe--duyek--gerci-2--ahmet_avni_konuk.txt
note_count,89
unique_note_count,12
minimum_koma53,-1
maximum_koma53,363
mean_koma53,304.96629213483146
median_koma53,327.0
std_koma53,91.02714997563317
koma53_range,364
total_unit_duration,16.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.1797752808988764
median_unit_duration,0.125
std_unit_duration,0.08626370152158028
most_common_note,D5
most_common_note_count,20
