Variable,Value
makam,bestenigar
form,sarki
usul,agiraksak
title,kacma_mecburundan
composer,hasim_bey
filename,bestenigar--sarki--agiraksak--kacma_mecburundan--hasim_bey.txt
note_count,446
unique_note_count,15
minimum_koma53,-1
maximum_koma53,358
mean_koma53,306.62780269058294
median_koma53,318.0
std_koma53,61.34515017499299
koma53_range,359
total_unit_duration,54.25
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.12163677130044843
median_unit_duration,0.125
std_unit_duration,0.08430714188562473
most_common_note,C5
most_common_note_count,78
