Variable,Value
makam,nisaburek
form,sarki
usul,kapali_curcuna
title,titrer_yuregim
composer,emin_ongan
filename,nisaburek--sarki--kapali_curcuna--titrer_yuregim--emin_ongan.txt
note_count,432
unique_note_count,13
minimum_koma53,-1
maximum_koma53,380
mean_koma53,330.2916666666667
median_koma53,327.0
std_koma53,32.13801624504931
koma53_range,381
total_unit_duration,68.875
minimum_unit_duration,0.0625
maximum_unit_duration,1.25
mean_unit_duration,0.15943287037037038
median_unit_duration,0.125
std_unit_duration,0.17217641598365377
most_common_note,E5
most_common_note_count,93
