Variable,Value
makam,hicaz
form,sarki
usul,duyek
title,soyleyemem_derdimi
composer,sukru_tunar
filename,hicaz--sarki--duyek--soyleyemem_derdimi--sukru_tunar.txt
note_count,600
unique_note_count,11
minimum_koma53,-1
maximum_koma53,363
mean_koma53,304.59833333333336
median_koma53,327.0
std_koma53,85.18386475881236
koma53_range,364
total_unit_duration,62.125
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.10354166666666667
median_unit_duration,0.0625
std_unit_duration,0.0869104773066228
most_common_note,D5
most_common_note_count,110
