Variable,Value
makam,muhayyerkurdi
form,sarki
usul,nimsofyan
title,kadehinde_zehir
composer,erol_sayan
filename,muhayyerkurdi--sarki--nimsofyan--kadehinde_zehir--erol_sayan.txt
note_count,538
unique_note_count,12
minimum_koma53,-1
maximum_koma53,371
mean_koma53,271.8401486988848
median_koma53,327.0
std_koma53,130.5372671859367
koma53_range,372
total_unit_duration,44.25
minimum_unit_duration,0.03125
maximum_unit_duration,0.25
mean_unit_duration,0.08224907063197026
median_unit_duration,0.0625
std_unit_duration,0.03911059914671614
most_common_note,D5
most_common_note_count,102
