Variable,Value
makam,rast
form,mars
usul,sofyan
title,korkma_sonmez
composer,muallim_ismail_hakki_bey
filename,rast--mars--sofyan--korkma_sonmez--muallim_ismail_hakki_bey.txt
note_count,204
unique_note_count,10
minimum_koma53,296
maximum_koma53,358
mean_koma53,322.21078431372547
median_koma53,318.0
std_koma53,16.12114486310115
koma53_range,62
total_unit_duration,40.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.19607843137254902
median_unit_duration,0.125
std_unit_duration,0.1355008088081952
most_common_note,E5
most_common_note_count,36
