Variable,Value
makam,ussak
form,ornek_oz
usul,turkaksagi
title,1
composer,ruhi_ayangil
filename,ussak--ornek_oz--turkaksagi--1--ruhi_ayangil.txt
note_count,27
unique_note_count,6
minimum_koma53,0
maximum_koma53,336
mean_koma53,302.4074074074074
median_koma53,312.0
std_koma53,61.17708171885389
koma53_range,336
total_unit_duration,5.125
minimum_unit_duration,0.125
maximum_unit_duration,0.625
mean_unit_duration,0.18981481481481483
median_unit_duration,0.125
std_unit_duration,0.11164402117618061
most_common_note,B4b1
most_common_note_count,8
