Variable,Value
makam,ruhnevaz
form,sarki
usul,devrituran
title,hani_issiz
composer,RUHN5555
filename,ruhnevaz--sarki--devrituran--hani_issiz--RUHN5555.txt
note_count,719
unique_note_count,19
minimum_koma53,-1
maximum_koma53,367
mean_koma53,303.14742698191935
median_koma53,296.0
std_koma53,29.870341275897776
koma53_range,368
total_unit_duration,121.0
minimum_unit_duration,0.125
maximum_unit_duration,0.375
mean_unit_duration,0.16828929068150209
median_unit_duration,0.125
std_unit_duration,0.0795464671014763
most_common_note,G4
most_common_note_count,118
