Variable,Value
makam,huseyni
form,seyir
usul,duyek
title,1
composer,erol_bingol
filename,huseyni--seyir--duyek--1--erol_bingol.txt
note_count,64
unique_note_count,12
minimum_koma53,305
maximum_koma53,371
mean_koma53,331.28125
median_koma53,327.0
std_koma53,16.87344937026196
koma53_range,66
total_unit_duration,8.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.125
median_unit_duration,0.0625
std_unit_duration,0.0951450438282487
most_common_note,D5
most_common_note_count,11
