Variable,Value
makam,hicaz
form,aranagme
usul,evfer
title,1
composer,
filename,hicaz--aranagme--evfer--1--.txt
note_count,59
unique_note_count,8
minimum_koma53,0
maximum_koma53,349
mean_koma53,311.52542372881356
median_koma53,310.0
std_koma53,43.56024600647871
koma53_range,349
total_unit_duration,13.625
minimum_unit_duration,0.125
maximum_unit_duration,0.5
mean_unit_duration,0.2309322033898305
median_unit_duration,0.25
std_unit_duration,0.0923051282631797
most_common_note,A4
most_common_note_count,18
