Variable,Value
makam,yegah
form,sarki
usul,kapali_curcuna
title,mutad_edeli
composer,sevki_bey
filename,yegah--sarki--kapali_curcuna--mutad_edeli--sevki_bey.txt
note_count,356
unique_note_count,18
minimum_koma53,-1
maximum_koma53,358
mean_koma53,302.7949438202247
median_koma53,318.0
std_koma53,62.86197782485986
koma53_range,359
total_unit_duration,67.625
minimum_unit_duration,0.0625
maximum_unit_duration,0.625
mean_unit_duration,0.18995786516853932
median_unit_duration,0.125
std_unit_duration,0.10885036506839815
most_common_note,D5
most_common_note_count,57
