Variable,Value
makam,rast
form,taksim
usul,serbest
title,
composer,tanburi_cemil_bey
filename,rast--taksim--serbest----tanburi_cemil_bey.txt
note_count,678
unique_note_count,18
minimum_koma53,-1
maximum_koma53,380
mean_koma53,307.8495575221239
median_koma53,318.0
std_koma53,63.34077788504887
koma53_range,381
total_unit_duration,90.34375
minimum_unit_duration,0.03125
maximum_unit_duration,1.0
mean_unit_duration,0.13325036873156343
median_unit_duration,0.0625
std_unit_duration,0.13259924947454615
most_common_note,D5
most_common_note_count,108
