Variable,Value
makam,yegah
form,seyir
usul,sofyan
title,1
composer,sefik_gurmeric
filename,yegah--seyir--sofyan--1--sefik_gurmeric.txt
note_count,103
unique_note_count,17
minimum_koma53,-1
maximum_koma53,367
mean_koma53,312.22330097087377
median_koma53,327.0
std_koma53,66.66052893885953
koma53_range,368
total_unit_duration,16.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.75
mean_unit_duration,0.1553398058252427
median_unit_duration,0.125
std_unit_duration,0.11168827447348216
most_common_note,D5
most_common_note_count,22
