Variable,Value
makam,nihavent
form,sarki
usul,duyek
title,gizli_ask
composer,zeynettin_maras
filename,nihavent--sarki--duyek--gizli_ask--zeynettin_maras.txt
note_count,585
unique_note_count,16
minimum_koma53,-1
maximum_koma53,371
mean_koma53,289.5247863247863
median_koma53,318.0
std_koma53,96.98294485882673
koma53_range,372
total_unit_duration,96.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.16431623931623932
median_unit_duration,0.125
std_unit_duration,0.10627347843516628
most_common_note,D5
most_common_note_count,96
