Variable,Value
makam,kurdi
form,turku
usul,nimsofyan
title,hastane_onunde
composer,akdagmadeni
filename,kurdi--turku--nimsofyan--hastane_onunde--akdagmadeni.txt
note_count,516
unique_note_count,10
minimum_koma53,-1
maximum_koma53,349
mean_koma53,302.20542635658916
median_koma53,318.0
std_koma53,75.16284230722893
koma53_range,350
total_unit_duration,40.25
minimum_unit_duration,0.03125
maximum_unit_duration,0.25
mean_unit_duration,0.07800387596899225
median_unit_duration,0.0625
std_unit_duration,0.05031364475989951
most_common_note,C5
most_common_note_count,88
