Variable,Value
makam,ussak
form,sarki
usul,duyek
title,aksam_oldu
composer,semahat_ozdenses
filename,ussak--sarki--duyek--aksam_oldu--semahat_ozdenses.txt
note_count,224
unique_note_count,12
minimum_koma53,-1
maximum_koma53,371
mean_koma53,309.5267857142857
median_koma53,327.0
std_koma53,75.92118403408716
koma53_range,372
total_unit_duration,29.125
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.13002232142857142
median_unit_duration,0.125
std_unit_duration,0.09909144185698039
most_common_note,D5
most_common_note_count,49
