Variable,Value
makam,muhayyer
form,turku
usul,aksak
title,serenler
composer,burdur
filename,muhayyer--turku--aksak--serenler--burdur.txt
note_count,460
unique_note_count,14
minimum_koma53,-1
maximum_koma53,371
mean_koma53,328.15434782608696
median_koma53,343.0
std_koma53,55.608341745524406
koma53_range,372
total_unit_duration,40.625
minimum_unit_duration,0.03125
maximum_unit_duration,0.625
mean_unit_duration,0.08831521739130435
median_unit_duration,0.0625
std_unit_duration,0.05903535171976152
most_common_note,G5
most_common_note_count,90
