Variable,Value
makam,karcigar
form,sarki
usul,aksak
title,gulmezse_yuzun
composer,mustafa_nafiz_irmak
filename,karcigar--sarki--aksak--gulmezse_yuzun--mustafa_nafiz_irmak.txt
note_count,495
unique_note_count,14
minimum_koma53,-1
maximum_koma53,380
mean_koma53,327.4060606060606
median_koma53,334.0
std_koma53,62.583569745270175
koma53_range,381
total_unit_duration,54.5
minimum_unit_duration,0.03125
maximum_unit_duration,1.5
mean_unit_duration,0.1101010101010101
median_unit_duration,0.0625
std_unit_duration,0.1054735676876392
most_common_note,D5
most_common_note_count,83
