Variable,Value
makam,rast
form,sarki
usul,kapali_curcuna
title,hatirimdan_cikmaz
composer,haci_arif_bey
filename,rast--sarki--kapali_curcuna--hatirimdan_cikmaz--haci_arif_bey.txt
note_count,499
unique_note_count,14
minimum_koma53,-1
maximum_koma53,358
mean_koma53,313.09819639278555
median_koma53,327.0
std_koma53,64.75787757164252
koma53_range,359
total_unit_duration,90.125
minimum_unit_duration,0.0625
maximum_unit_duration,1.125
mean_unit_duration,0.18061122244488978
median_unit_duration,0.125
std_unit_duration,0.1327777474145267
most_common_note,D5
most_common_note_count,109
