Variable,Value
makam,neva
form,sazsemaisi
usul,aksaksemai
title,
composer,yusuf_ziya_pasa
filename,neva--sazsemaisi--aksaksemai----yusuf_ziya_pasa.txt
note_count,534
unique_note_count,22
minimum_koma53,-1
maximum_koma53,371
mean_koma53,319.0655430711611
median_koma53,336.0
std_koma53,57.815270060283765
koma53_range,372
total_unit_duration,70.625
minimum_unit_duration,0.0625
maximum_unit_duration,0.375
mean_unit_duration,0.1322565543071161
median_unit_duration,0.125
std_unit_duration,0.07554918818233085
most_common_note,F5#4
most_common_note_count,104
