Variable,Value
makam,huseyni
form,beste
usul,cenber
title,nigaha_ruhsat
composer,zaharya
filename,huseyni--beste--cenber--nigaha_ruhsat--zaharya.txt
note_count,470
unique_note_count,17
minimum_koma53,-1
maximum_koma53,365
mean_koma53,300.61914893617023
median_koma53,318.0
std_koma53,81.92397052126589
koma53_range,366
total_unit_duration,61.125
minimum_unit_duration,0.03125
maximum_unit_duration,0.75
mean_unit_duration,0.1300531914893617
median_unit_duration,0.125
std_unit_duration,0.09299973685925546
most_common_note,C5
most_common_note_count,68
