Variable,Value
makam,acemasiran
form,sarki
usul,devrihindi
title,ruy-i_alemdir
composer,dellalzade_haci_ismail_efendi
filename,acemasiran--sarki--devrihindi--ruy-i_alemdir--dellalzade_haci_ismail_efendi.txt
note_count,296
unique_note_count,14
minimum_koma53,283
maximum_koma53,371
mean_koma53,318.4932432432432
median_koma53,318.0
std_koma53,18.996162546146397
koma53_range,88
total_unit_duration,28.0
minimum_unit_duration,0.041666666666666664
maximum_unit_duration,0.5
mean_unit_duration,0.0945945945945946
median_unit_duration,0.0625
std_unit_duration,0.05993455992586752
most_common_note,A4
most_common_note_count,42
