Variable,Value
makam,acemkurdi
form,sarki
usul,aksak
title,kir_atima
composer,nasibin_mehmet_yuru
filename,acemkurdi--sarki--aksak--kir_atima--nasibin_mehmet_yuru.txt
note_count,481
unique_note_count,13
minimum_koma53,-1
maximum_koma53,362
mean_koma53,324.94802494802497
median_koma53,327.0
std_koma53,30.48331854691529
koma53_range,363
total_unit_duration,81.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.625
mean_unit_duration,0.16865904365904366
median_unit_duration,0.125
std_unit_duration,0.10001989472058466
most_common_note,C5
most_common_note_count,86
