Variable,Value
makam,acem
form,selam
usul,devrikebir
title,asik-i_ger
composer,huseyin_fahreddin_dede
filename,acem--selam--devrikebir--asik-i_ger--huseyin_fahreddin_dede.txt
note_count,1161
unique_note_count,21
minimum_koma53,-1
maximum_koma53,358
mean_koma53,314.6726959517657
median_koma53,327.0
std_koma53,61.72934265991805
koma53_range,359
total_unit_duration,169.125
minimum_unit_duration,0.03125
maximum_unit_duration,0.75
mean_unit_duration,0.145671834625323
median_unit_duration,0.125
std_unit_duration,0.10537629245737527
most_common_note,C5
most_common_note_count,188
