Variable,Value
makam,segah
form,sazsemaisi
usul,aksaksemai
title,
composer,sadi_isilay
filename,segah--sazsemaisi--aksaksemai----sadi_isilay.txt
note_count,737
unique_note_count,20
minimum_koma53,-1
maximum_koma53,380
mean_koma53,318.11804613297153
median_koma53,327.0
std_koma53,51.58536521992326
koma53_range,381
total_unit_duration,95.25
minimum_unit_duration,0.03125
maximum_unit_duration,1.5
mean_unit_duration,0.12924016282225237
median_unit_duration,0.0625
std_unit_duration,0.14367000428300952
most_common_note,D5
most_common_note_count,149
