Variable,Value
makam,yegah
form,sarki
usul,aksaksemai
title,benim_afet-i
composer,dellalzade_haci_ismail_efendi
filename,yegah--sarki--aksaksemai--benim_afet-i--dellalzade_haci_ismail_efendi.txt
note_count,181
unique_note_count,13
minimum_koma53,-1
maximum_koma53,344
mean_koma53,300.35911602209944
median_koma53,318.0
std_koma53,63.74862340381092
koma53_range,345
total_unit_duration,21.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.375
mean_unit_duration,0.11740331491712708
median_unit_duration,0.125
std_unit_duration,0.06609881315168516
most_common_note,D5
most_common_note_count,40
