Variable,Value
makam,buselik
form,karce
usul,muhammes
title,sunbuli_sunbuli
composer,sestari_murat_aga
filename,buselik--karce--muhammes--sunbuli_sunbuli--sestari_murat_aga.txt
note_count,610
unique_note_count,14
minimum_koma53,-1
maximum_koma53,367
mean_koma53,312.6114754098361
median_koma53,327.0
std_koma53,66.37526939291585
koma53_range,368
total_unit_duration,112.0
minimum_unit_duration,0.0625
maximum_unit_duration,1.0
mean_unit_duration,0.18360655737704917
median_unit_duration,0.125
std_unit_duration,0.11813107838781517
most_common_note,E5
most_common_note_count,127
