Variable,Value
makam,hicaz
form,fantezi
usul,yuruksemai_ii
title,gamze_gamze
composer,sezen_aksu
filename,hicaz--fantezi--yuruksemai_ii--gamze_gamze--sezen_aksu.txt
note_count,500
unique_note_count,15
minimum_koma53,0
maximum_koma53,389
mean_koma53,331.69
median_koma53,327.0
std_koma53,22.323857400065
koma53_range,389
total_unit_duration,115.75
minimum_unit_duration,0.0625
maximum_unit_duration,0.75
mean_unit_duration,0.2315
median_unit_duration,0.125
std_unit_duration,0.18089554000247093
most_common_note,D5
most_common_note_count,100
