Variable,Value
makam,rengidil
form,sarki
usul,tekvurus
title,hic_bitmeyecek
composer,erdogan_koroglu
filename,rengidil--sarki--tekvurus--hic_bitmeyecek--erdogan_koroglu.txt
note_count,744
unique_note_count,16
minimum_koma53,282
maximum_koma53,371
mean_koma53,317.36559139784947
median_koma53,318.0
std_koma53,15.092918090958538
koma53_range,89
total_unit_duration,56.375
minimum_unit_duration,0.03125
maximum_unit_duration,0.375
mean_unit_duration,0.0757728494623656
median_unit_duration,0.0625
std_unit_duration,0.04381261761120765
most_common_note,C5
most_common_note_count,165
