Variable,Value
makam,buselik
form,nakis
usul,yuruksemai
title,cefasi_asika
composer,dellalzade_haci_ismail_efendi
filename,buselik--nakis--yuruksemai--cefasi_asika--dellalzade_haci_ismail_efendi.txt
note_count,450
unique_note_count,18
minimum_koma53,-1
maximum_koma53,371
mean_koma53,312.1022222222222
median_koma53,327.0
std_koma53,69.50280470182797
koma53_range,372
total_unit_duration,87.0
minimum_unit_duration,0.0625
maximum_unit_duration,1.0
mean_unit_duration,0.19333333333333333
median_unit_duration,0.125
std_unit_duration,0.1411504196945778
most_common_note,D5
most_common_note_count,69
