Variable,Value
makam,huzzam
form,sarki
usul,aksak
title,bahsetme_o
composer,umit_gurelman
filename,huzzam--sarki--aksak--bahsetme_o--umit_gurelman.txt
note_count,314
unique_note_count,13
minimum_koma53,0
maximum_koma53,371
mean_koma53,338.12738853503186
median_koma53,343.0
std_koma53,24.274844291219157
koma53_range,371
total_unit_duration,44.375
minimum_unit_duration,0.03125
maximum_unit_duration,0.625
mean_unit_duration,0.14132165605095542
median_unit_duration,0.125
std_unit_duration,0.11531932693742127
most_common_note,G5
most_common_note_count,58
