Variable,Value
makam,ferahnak
form,kupe
usul,evfer
title,ol
composer,ahmet_avni_konuk
filename,ferahnak--kupe--evfer--ol--ahmet_avni_konuk.txt
note_count,109
unique_note_count,14
minimum_koma53,-1
maximum_koma53,367
mean_koma53,280.6880733944954
median_koma53,314.0
std_koma53,106.03359855774806
koma53_range,368
total_unit_duration,18.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.1651376146788991
median_unit_duration,0.125
std_unit_duration,0.09716873619769664
most_common_note,A4
most_common_note_count,14
