Variable,Value
makam,tahir
form,pesrev
usul,fahte
title,
composer,dede_salih_efendi
filename,tahir--pesrev--fahte----dede_salih_efendi.txt
note_count,646
unique_note_count,23
minimum_koma53,-1
maximum_koma53,393
mean_koma53,325.79566563467495
median_koma53,340.0
std_koma53,73.28662037077571
koma53_range,394
total_unit_duration,100.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.75
mean_unit_duration,0.15518575851393188
median_unit_duration,0.125
std_unit_duration,0.08427206349529193
most_common_note,E5
most_common_note_count,91
