Variable,Value
makam,huzzam
form,sarki
usul,semai
title,omrumuzun_son_saati
composer,avni_anil
filename,huzzam--sarki--semai--omrumuzun_son_saati--avni_anil.txt
note_count,445
unique_note_count,13
minimum_koma53,-1
maximum_koma53,380
mean_koma53,327.0494382022472
median_koma53,333.0
std_koma53,67.17666825294744
koma53_range,381
total_unit_duration,129.25
minimum_unit_duration,0.125
maximum_unit_duration,1.25
mean_unit_duration,0.29044943820224717
median_unit_duration,0.25
std_unit_duration,0.23731932488689952
most_common_note,D5
most_common_note_count,92
