Variable,Value
makam,rast
form,murabba
usul,sarkidevrirevani
title,gerci_ey
composer,ali_rifat_cagatay
filename,rast--murabba--sarkidevrirevani--gerci_ey--ali_rifat_cagatay.txt
note_count,242
unique_note_count,18
minimum_koma53,-1
maximum_koma53,371
mean_koma53,314.4586776859504
median_koma53,318.0
std_koma53,57.953053212643304
koma53_range,372
total_unit_duration,48.75
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.20144628099173553
median_unit_duration,0.125
std_unit_duration,0.12658596325269353
most_common_note,D5
most_common_note_count,38
