Variable,Value
makam,kurdilihicazkar
form,sarki
usul,devrihindi
title,aglarim_her
composer,haluk_recai
filename,kurdilihicazkar--sarki--devrihindi--aglarim_her--haluk_recai.txt
note_count,277
unique_note_count,23
minimum_koma53,291
maximum_koma53,380
mean_koma53,333.6425992779783
median_koma53,332.0
std_koma53,19.250787423055726
koma53_range,89
total_unit_duration,28.0
minimum_unit_duration,0.03125
maximum_unit_duration,0.25
mean_unit_duration,0.10108303249097472
median_unit_duration,0.0625
std_unit_duration,0.061637713735494724
most_common_note,G5
most_common_note_count,37
