Variable,Value
makam,ussak
form,sarki
usul,turkaksagi
title,yalniz_birakip
composer,misirli_udi_ibrahim_efendi
filename,ussak--sarki--turkaksagi--yalniz_birakip--misirli_udi_ibrahim_efendi.txt
note_count,424
unique_note_count,11
minimum_koma53,-1
maximum_koma53,358
mean_koma53,317.66037735849056
median_koma53,327.0
std_koma53,46.173511138168074
koma53_range,359
total_unit_duration,69.5
minimum_unit_duration,0.0625
maximum_unit_duration,0.75
mean_unit_duration,0.16391509433962265
median_unit_duration,0.125
std_unit_duration,0.12367386484817387
most_common_note,D5
most_common_note_count,88
