Variable,Value
makam,neveser
form,turku
usul,aksak
title,ferayi
composer,
filename,neveser--turku--aksak--ferayi--.txt
note_count,172
unique_note_count,8
minimum_koma53,-1
maximum_koma53,332
mean_koma53,293.7267441860465
median_koma53,305.0
std_koma53,62.297163583162245
koma53_range,333
total_unit_duration,27.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.75
mean_unit_duration,0.1569767441860465
median_unit_duration,0.125
std_unit_duration,0.12287825970230186
most_common_note,G4
most_common_note_count,45
